Ts (degC),I (a.u.),P (W),q (slm)
5.020000000000000284e+01,2.163678306851458270e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.022999999999999687e+01,2.119503158966163173e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.046000000000000085e+01,2.157167429238705430e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.045000000000000284e+01,2.126338508740600664e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.075999999999999801e+01,2.104583598834577948e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.090999999999999659e+01,2.132431785507474560e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.096000000000000085e+01,2.129737459342047106e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.113000000000000256e+01,2.133958553909757175e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.125000000000000000e+01,2.134848080667268019e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.127000000000000313e+01,2.101177010695458390e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.142999999999999972e+01,2.060588179454885190e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.149000000000000199e+01,2.117010365244309884e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.164000000000000057e+01,2.144567216813935433e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.152000000000000313e+01,2.147040054389138706e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.164000000000000057e+01,2.149437994821468368e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.161999999999999744e+01,2.148453491588326637e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.189999999999999858e+01,2.156815609765043482e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.185999999999999943e+01,2.148542431945462711e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.185999999999999943e+01,2.149235600075171795e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.193999999999999773e+01,2.130068090808304958e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.206000000000000227e+01,2.065032979962405050e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.218999999999999773e+01,2.146860079511241522e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.249000000000000199e+01,2.139643345601466484e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.259000000000000341e+01,2.142971710573297460e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.264000000000000057e+01,2.120623782828904688e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.267000000000000171e+01,2.099311726917297579e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.271999999999999886e+01,2.143991937772601843e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.286999999999999744e+01,2.152317716052606702e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.285999999999999943e+01,2.095231680422931211e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.296999999999999886e+01,2.103564973054544535e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.299000000000000199e+01,2.153058557199200150e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.299000000000000199e+01,2.125543712086486630e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.313000000000000256e+01,2.154555268195464276e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.318999999999999773e+01,2.151221483035753481e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.310999999999999943e+01,2.119709126109020784e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.311999999999999744e+01,2.132615579154092818e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.318999999999999773e+01,2.099922976296986453e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.332000000000000028e+01,2.112231730432305485e+06,3.500000000000000000e+00,2.500000000000000000e+00
5.335999999999999943e+01,2.123926278721754905e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.340999999999999659e+01,2.171326192077110987e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.288000000000000256e+01,2.221972182095849887e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.246000000000000085e+01,2.260293773345831316e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.224000000000000199e+01,2.263014091776318848e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.210000000000000142e+01,2.236182559906023089e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.199000000000000199e+01,2.215342922650326509e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.206000000000000227e+01,2.252283844201156404e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.206000000000000227e+01,2.206199804661693051e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.206000000000000227e+01,2.243837959483125247e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.217000000000000171e+01,2.224999110704896040e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.210999999999999943e+01,2.234018180300769396e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.209000000000000341e+01,2.216889770385370124e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.215999999999999659e+01,2.230582273872194346e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.228999999999999915e+01,2.229561061184243299e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.217000000000000171e+01,2.196773481851455290e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.221999999999999886e+01,2.204826279755681287e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.215999999999999659e+01,2.303154279276335146e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.210000000000000142e+01,2.226918719548875932e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.210999999999999943e+01,2.215993468392882030e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.231000000000000227e+01,2.256855526381567586e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.214000000000000057e+01,2.221880778016880155e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.213000000000000256e+01,2.231386555855220184e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.221000000000000085e+01,2.264567098815764766e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.220000000000000284e+01,2.238371330357168335e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.220000000000000284e+01,2.246927589812039398e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.161999999999999744e+01,2.210160360648543108e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.168999999999999773e+01,2.172309586635375395e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.185000000000000142e+01,2.189723541907924227e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.189999999999999858e+01,2.203204904436044395e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.189999999999999858e+01,2.212727928327104542e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.196000000000000085e+01,2.222732979389138985e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.196999999999999886e+01,2.261085243975528516e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.196999999999999886e+01,2.189036163524444215e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.185999999999999943e+01,2.234484562838330399e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.200999999999999801e+01,2.258910516738714650e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.177000000000000313e+01,2.246693905798887368e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.184000000000000341e+01,2.232535512518838979e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.192999999999999972e+01,2.239429129313918762e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.203000000000000114e+01,2.195082999135369435e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.192999999999999972e+01,2.208371329060125630e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.190999999999999659e+01,2.215945549003742170e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.189000000000000057e+01,2.249726624154096935e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.189000000000000057e+01,2.217678038176653441e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.186999999999999744e+01,2.232972207208624110e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.185999999999999943e+01,2.224160706174860243e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.188000000000000256e+01,2.225945918994319625e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.182999999999999829e+01,2.239258393392883707e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.189999999999999858e+01,2.258014584304545540e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.182000000000000028e+01,2.262504594107176177e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.175000000000000000e+01,2.287571977979307529e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.167000000000000171e+01,2.228680773383444175e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.171999999999999886e+01,2.212943380798873957e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.170000000000000284e+01,2.201264969887179788e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.182999999999999829e+01,2.234861635460567661e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.178999999999999915e+01,2.261512699708614964e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.182000000000000028e+01,2.200307937152281404e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.182999999999999829e+01,2.192948800122191664e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.172999999999999687e+01,2.273110670103421435e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.159000000000000341e+01,2.250748945516901556e+06,4.500000000000000000e+00,3.500000000000000000e+00
5.171999999999999886e+01,2.172415157114634756e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.167000000000000171e+01,2.249502302283798810e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.145000000000000284e+01,2.273167828449205495e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.095000000000000284e+01,2.257975041569500230e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.081000000000000227e+01,2.271780013956790790e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.072999999999999687e+01,2.239570054201157298e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.056000000000000227e+01,2.215593606344015803e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.067000000000000171e+01,2.240573528092064895e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.052000000000000313e+01,2.249191626964304596e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.036999999999999744e+01,2.282938086823278107e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.025000000000000000e+01,2.256782846588318236e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.010000000000000142e+01,2.269045405939814635e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.017999999999999972e+01,2.227615460075166542e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.039999999999999858e+01,2.259657394003739115e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.077000000000000313e+01,2.288758629586463328e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.056000000000000227e+01,2.250024241748078726e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.078999999999999915e+01,2.236180712114617229e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.078000000000000114e+01,2.213268838449223433e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.089999999999999858e+01,2.265522530131551437e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.074000000000000199e+01,2.312915052321467083e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.071000000000000085e+01,2.250288475911696907e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.075000000000000000e+01,2.279525093007476069e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.085000000000000142e+01,2.321667793590259738e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.096999999999999886e+01,2.270279607377775479e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.114000000000000057e+01,2.284378132218041923e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.111999999999999744e+01,2.258434402500021271e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.109000000000000341e+01,2.286016137659759261e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.104999999999999716e+01,2.257569882518827450e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.099000000000000199e+01,2.281411318421069067e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.078999999999999915e+01,2.278172879295149352e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.081000000000000227e+01,2.244068317471758928e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.110000000000000142e+01,2.268304072048896924e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.029999999999999716e+01,2.247825985968010500e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.042999999999999972e+01,2.309212817565760110e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.052000000000000313e+01,2.274747197312030010e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.064999999999999858e+01,2.262092659821451176e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.079999999999999716e+01,2.249955996654116549e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.077000000000000313e+01,2.276249451682308223e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.065999999999999659e+01,2.271371282509432640e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.067000000000000171e+01,2.262576781156028155e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.047999999999999687e+01,2.284842913336475845e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.028999999999999915e+01,2.275072654962372966e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.024000000000000199e+01,2.298121265188003890e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.025999999999999801e+01,2.288856562528215349e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.007999999999999829e+01,2.299579665310125332e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.021000000000000085e+01,2.256230603345845360e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.017999999999999972e+01,2.258436003919158131e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.054999999999999716e+01,2.284347458881557453e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.032000000000000028e+01,2.255807828684253152e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.185000000000000142e+01,2.228349033242508769e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.042999999999999972e+01,2.265905146127776708e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.017999999999999972e+01,2.254376899060135242e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.111999999999999744e+01,2.314110573327102698e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.053999999999999915e+01,2.278416787753728684e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.047999999999999687e+01,2.312463944859012030e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.075000000000000000e+01,2.271679494107157458e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.050000000000000000e+01,2.250239447847750038e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.192000000000000171e+01,2.276469215667265002e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.042000000000000171e+01,2.280277636832687538e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.039999999999999858e+01,2.320209270282001700e+06,4.500000000000000000e+00,4.500000000000000000e+00
5.053000000000000114e+01,2.290902190742494073e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.107000000000000028e+01,2.309371727622197010e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.077000000000000313e+01,2.260946413251878694e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.079999999999999716e+01,2.226002830968014430e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.070000000000000284e+01,2.281970213712372817e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.057999999999999829e+01,2.281531301672897302e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.052000000000000313e+01,2.285139668627776671e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.054999999999999716e+01,2.273127546597744338e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.040999999999999659e+01,2.279903027932308149e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.021000000000000085e+01,2.241267065780030098e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.042999999999999972e+01,2.324570920178608038e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.067999999999999972e+01,2.275226021644741297e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.050000000000000000e+01,2.294680554501876701e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.092000000000000171e+01,2.297758482152287383e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.064999999999999858e+01,2.307691346165448893e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.072999999999999687e+01,2.290412649219941813e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.064999999999999858e+01,2.258950675404108129e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.071000000000000085e+01,2.265729729135366622e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.071999999999999886e+01,2.250759046776296571e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.071000000000000085e+01,2.278375766785723157e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.085000000000000142e+01,2.249137671456802636e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.134000000000000341e+01,2.256262262171084061e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.078999999999999915e+01,2.259909186372207012e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.084000000000000341e+01,2.253295325187996030e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.077000000000000313e+01,2.284560940375968348e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.125000000000000000e+01,2.331834957546950318e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.103000000000000114e+01,2.243131240883449558e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.113000000000000256e+01,2.255300178806338459e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.167999999999999972e+01,2.258467170000008773e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.170000000000000284e+01,2.222848897500015795e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.196999999999999886e+01,2.276584764219965786e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.235999999999999943e+01,2.249605162669173907e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.181000000000000227e+01,2.259256916024431121e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.104999999999999716e+01,2.229129170751892496e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.093999999999999773e+01,2.230995070460565854e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.139000000000000057e+01,2.231289362030037679e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.263000000000000256e+01,2.250237230498082936e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.378000000000000114e+01,2.263119292697398458e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.285000000000000142e+01,2.276056419078907929e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.363000000000000256e+01,2.233523588148538023e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.446000000000000085e+01,2.266258813392864540e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.218999999999999773e+01,2.250232549426645972e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.342999999999999972e+01,2.243712802415440790e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.225999999999999801e+01,2.269440217359010596e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.218999999999999773e+01,2.277128507622177713e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.189000000000000057e+01,2.253104879492498003e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.388000000000000256e+01,2.262262656625975389e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.253999999999999915e+01,2.245208404736880213e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.190999999999999659e+01,2.273148365046950523e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.109000000000000341e+01,2.286434354436055757e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.185000000000000142e+01,2.262112492781997193e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.114999999999999858e+01,2.247396312885371968e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.139999999999999858e+01,2.271454433120317757e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.134000000000000341e+01,2.240999751964300871e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.122999999999999687e+01,2.272951636860896833e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.120000000000000284e+01,2.251985610676662531e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.122999999999999687e+01,2.243124835206804331e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.104999999999999716e+01,2.244945525620304979e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.100999999999999801e+01,2.305625269060116727e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.100000000000000000e+01,2.244926431776298676e+06,3.500000000000000000e+00,4.500000000000000000e+00
5.092999999999999972e+01,2.268902633261247538e+06,1.500000000000000000e+00,3.500000000000000000e+00
5.056000000000000227e+01,1.981147317659768043e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.797999999999999687e+01,1.857876352218040498e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.724000000000000199e+01,1.823807144802627852e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.699000000000000199e+01,1.846095820037594065e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.679999999999999716e+01,1.848437218054514378e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.650000000000000000e+01,1.884878496823305963e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.634000000000000341e+01,1.864592581043233629e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.595000000000000284e+01,1.833026638167292578e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.572999999999999687e+01,1.855049724191728048e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.557000000000000028e+01,1.871350200394731946e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.535000000000000142e+01,1.866983499868427403e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.521000000000000085e+01,1.868649098994355882e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.485000000000000142e+01,1.878868247481199913e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.467000000000000171e+01,1.868695416964286240e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.463000000000000256e+01,1.892953591409770073e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.442999999999999972e+01,1.864559320798873901e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.411999999999999744e+01,1.858375748627820984e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.388000000000000256e+01,1.874577922330830013e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.374000000000000199e+01,1.873377720253757667e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.350999999999999801e+01,1.877219771221794188e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.336999999999999744e+01,1.848096978073308244e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.314000000000000057e+01,1.848077884229321266e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.303999999999999915e+01,1.821383581663544290e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.297999999999999687e+01,1.854405460939852521e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.281000000000000227e+01,1.851298338186084991e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.274000000000000199e+01,1.870689922951124609e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.264999999999999858e+01,1.827097814830831019e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.261999999999999744e+01,1.845714928646614542e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.253999999999999915e+01,1.885307800347745884e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.246000000000000085e+01,1.806205453928568633e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.222999999999999687e+01,1.779410138768794946e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.209000000000000341e+01,1.820250762377819745e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.188000000000000256e+01,1.848182346033837879e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.189999999999999858e+01,1.809522855338346912e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.163000000000000256e+01,1.828237655723690055e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.149000000000000199e+01,1.889680906550753629e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.134000000000000341e+01,1.821870166719920468e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.128000000000000114e+01,1.860226619633457623e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.107000000000000028e+01,1.841574890526310075e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.104999999999999716e+01,1.842584770093988394e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.088000000000000256e+01,1.829633230939850910e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.079999999999999716e+01,1.867281856578936335e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.074000000000000199e+01,1.854125212584580062e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.077000000000000313e+01,1.813313537706763716e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.077000000000000313e+01,1.825616502095858334e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.070000000000000284e+01,1.849012620281954529e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.063000000000000256e+01,1.865311002321427222e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.036999999999999744e+01,1.827393091889102943e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.040999999999999659e+01,1.830584720300748246e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.035999999999999943e+01,1.837730375836462248e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.028000000000000114e+01,1.824044031654133927e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.017999999999999972e+01,1.865742276823312510e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.021000000000000085e+01,1.882034130000001285e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.025000000000000000e+01,1.869229059107142501e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.025000000000000000e+01,1.829277223139102804e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.011999999999999744e+01,1.865284763684210135e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.021999999999999886e+01,1.864790541090227198e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.021999999999999886e+01,1.841523645112774801e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.017999999999999972e+01,1.847710912866544211e+06,1.500000000000000000e+00,3.500000000000000000e+00
4.020000000000000284e+01,1.852233936541353120e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.214999999999999858e+01,2.261359702584586106e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.338000000000000256e+01,2.261904308289455250e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.331000000000000227e+01,2.226488676907916553e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.382999999999999829e+01,2.241488061625980772e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.513000000000000256e+01,2.244320356212358456e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.596999999999999886e+01,2.269970533477464225e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.682000000000000028e+01,2.240271722171075176e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.939000000000000057e+01,2.290972776372188702e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.945000000000000284e+01,2.218012611597722862e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.809000000000000341e+01,2.235046537782003172e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.949000000000000199e+01,2.275231195460566320e+06,3.500000000000000000e+00,5.500000000000000000e+00
4.885000000000000142e+01,2.231715709088314325e+06,3.500000000000000000e+00,5.500000000000000000e+00
